time,x,y
364.614,357,74
364.656,356,74
364.698,356,74
364.739,356,74
364.781,356,74
364.823,356,74
364.864,353,75
364.906,353,75
364.948,353,75
364.990,353,75
365.031,353,75
365.073,354,75
365.115,354,75
365.156,354,75
365.198,353,75
365.240,353,75
365.282,353,75
365.323,353,75
365.365,355,74
365.407,355,74
365.448,355,74
365.490,355,74
365.532,354,74
365.574,355,74
365.615,355,74
365.657,354,74
365.699,354,74
365.740,355,74
365.782,355,74
365.824,355,74
365.866,352,75
365.907,353,75
365.949,353,75
365.991,353,75
366.032,352,75
366.074,352,75
366.116,352,75
366.157,352,75
366.199,352,75
366.241,351,75
366.283,351,75
366.324,352,75
366.366,353,75
366.408,354,75
366.449,354,75
366.491,354,75
366.533,353,75
366.575,354,75
366.616,355,74
366.658,355,74
366.700,354,74
366.741,354,74
366.783,354,74
366.825,355,74
366.867,355,74
366.908,355,74
366.950,355,74
366.992,355,74
367.033,355,74
367.075,354,74
367.117,355,74
367.158,354,74
367.200,355,74
367.242,355,74
367.284,355,74
367.325,356,74
367.367,354,74
367.409,354,74
367.450,354,74
367.492,354,74
367.534,354,74
367.576,354,74
367.617,354,74
367.659,354,74
367.701,354,74
367.742,355,74
367.784,353,72
367.826,353,72
367.867,353,74
367.909,351,72
367.951,351,72
367.993,353,74
368.034,353,74
368.076,352,72
368.118,352,72
368.159,352,72
368.201,353,74
368.243,353,74
368.285,353,74
368.326,353,74
368.368,354,74
368.410,354,74
368.451,354,74
368.493,354,74
368.535,354,75
368.577,355,75
368.618,354,75
368.660,355,75
368.702,354,74
368.743,354,74
368.785,354,74
368.827,355,74
368.869,354,74
368.910,354,74
368.952,354,74
368.994,354,74
369.035,354,74
369.077,354,74
369.119,354,74
369.160,354,74
369.202,355,74
369.244,355,74
369.286,354,74
369.327,355,73
369.369,355,74
369.411,354,74
369.452,354,74
369.494,353,74
369.536,354,74
369.578,354,74
369.619,354,74
369.661,354,74
369.703,354,74
369.744,354,74
369.786,354,74
369.828,354,74
369.869,353,74
369.911,354,74
369.953,354,74
369.995,354,74
370.036,354,74
370.078,354,74
370.120,354,74
370.161,354,74
370.203,354,74
370.245,354,74
370.287,354,74
370.328,355,74
370.370,353,75
370.412,353,75
370.453,354,75
370.495,354,75
370.537,353,75
370.579,354,75
370.620,354,75
370.662,354,75
370.704,354,75
370.745,354,75
370.787,354,75
370.829,354,75
370.871,352,75
370.912,352,75
370.954,352,75
370.996,352,75
371.037,352,75
371.079,352,75
371.121,352,75
371.162,352,75
371.204,352,75
371.246,353,74
371.288,353,74
371.329,354,74
371.371,354,74
371.413,354,74
371.454,354,74
371.496,354,74
371.538,353,74
371.580,355,74
371.621,355,74
371.663,355,74
371.705,355,74
371.746,355,74
371.788,355,74
371.830,355,74
371.871,354,74
371.913,354,74
371.955,354,75
371.997,354,74
372.038,354,74
372.080,354,74
372.122,353,75
372.163,353,75
372.205,353,75
372.247,353,74
372.289,353,74
372.330,353,74
372.372,352,75
372.414,352,75
372.455,352,75
372.497,352,75
372.539,352,75
372.581,352,75
372.622,352,75
372.664,352,75
372.706,352,75
372.747,351,73
372.789,351,73
372.831,351,73
372.872,355,74
372.914,355,74
372.956,355,74
372.998,355,74
373.039,355,74
373.081,355,73
373.123,355,74
373.164,355,74
373.206,355,74
373.248,355,74
373.290,355,74
373.331,355,74
373.373,353,74
373.415,353,74
373.456,353,74
373.498,353,74
373.540,353,74
373.582,353,74
373.623,353,74
373.665,353,74
373.707,353,74
373.748,353,74
373.790,354,74
373.832,354,74
373.874,353,74
373.915,353,74
373.957,353,74
373.999,354,74
374.040,353,74
374.082,354,74
374.124,354,74
374.165,354,74
374.207,354,74
374.249,354,74
374.291,354,74
374.332,355,74
374.374,355,74
374.416,355,74
374.457,355,74
374.499,356,74
374.541,355,74
374.583,355,74
374.624,355,74
374.666,355,74
374.708,355,74
374.749,355,74
374.791,355,74
374.833,356,74
374.874,354,74
374.916,355,74
374.958,355,74
375.000,354,74
375.041,354,74
375.083,354,74
375.125,354,74
375.166,354,74
375.208,354,74
375.250,354,74
375.292,354,74
375.333,353,73
375.375,353,74
375.417,353,74
375.458,353,74
375.500,353,74
375.542,353,74
375.584,353,74
375.625,353,74
375.667,353,74
375.709,353,74
375.750,353,74
375.792,354,74
375.834,353,74
375.876,353,75
375.917,353,74
375.959,353,75
376.001,353,75
376.042,353,75
376.084,353,75
376.126,353,75
376.167,353,75
376.209,353,75
376.251,353,74
376.293,353,75
376.334,353,75
376.376,354,75
376.418,353,75
376.459,354,75
376.501,353,75
376.543,354,75
376.585,355,75
376.626,354,75
376.668,354,75
376.710,354,75
376.751,355,75
376.793,355,75
376.835,355,75
376.876,352,75
376.918,352,75
376.960,352,75
377.002,352,75
377.043,352,75
377.085,352,75
377.127,352,75
377.168,352,75
377.210,352,75
377.252,352,75
377.294,352,75
377.335,353,75
377.377,352,75
377.419,352,74
377.460,352,75
377.502,352,74
377.544,352,75
377.586,352,75
377.627,351,75
377.669,352,75
377.711,352,75
377.752,352,74
377.794,352,74
377.836,352,74
377.878,353,74
377.919,353,74
377.961,353,74
378.003,353,74
378.044,353,75
378.086,353,75
378.128,353,74
378.169,353,74
378.211,353,74
378.253,353,74
378.295,353,74
378.336,353,74
378.378,353,75
378.420,353,75
378.461,353,75
378.503,353,75
378.545,353,75
378.587,353,75
378.628,353,75
378.670,353,75
378.712,353,75
378.753,353,75
378.795,353,75
378.837,353,75
378.879,352,75
378.920,352,74
378.962,352,74
379.004,352,74
379.045,352,75
379.087,352,74
379.129,352,75
379.170,352,75
379.212,352,75
379.254,351,73
379.296,351,73
379.337,351,73
379.379,352,75
379.421,352,75
379.462,352,75
379.504,352,75
379.546,352,75
379.588,352,75
379.629,352,75
379.671,352,75
379.713,352,75
379.754,351,75
379.796,352,75
379.838,352,75
379.879,353,74
379.921,353,74
379.963,353,74
380.005,353,74
380.046,353,74
380.088,353,74
380.130,352,74
380.171,352,74
380.213,352,74
380.255,353,74
380.297,352,74
380.338,353,73
380.380,354,74
380.422,354,74
380.463,354,74
380.505,354,74
380.547,354,74
380.589,354,74
380.630,354,74
380.672,354,74
380.714,354,74
380.755,354,74
380.797,354,74
380.839,354,74
380.881,352,74
380.922,352,74
380.964,352,74
381.006,352,74
381.047,352,74
381.089,352,74
381.131,351,74
381.172,351,74
381.214,352,74
381.256,352,74
381.298,352,74
381.339,352,74
381.381,352,74
381.423,352,74
381.464,352,74
381.506,352,74
381.548,352,74
381.590,353,74
381.631,353,74
381.673,353,74
381.715,354,74
381.756,354,74
381.798,354,74
381.840,354,74
381.881,352,74
381.923,352,74
381.965,352,74
382.007,352,74
382.048,352,75
382.090,353,74
382.132,353,74
382.173,353,74
382.215,353,74
382.257,352,74
382.299,352,74
382.340,353,74
382.382,355,74
382.424,355,74
382.465,355,74
382.507,355,74
382.549,355,74
382.591,355,74
382.632,355,74
382.674,355,74
382.716,355,74
382.757,355,74
382.799,355,74
382.841,355,74
382.883,354,74
382.924,354,74
382.966,354,74
383.008,355,74
383.049,355,74
383.091,354,74
383.133,354,74
383.174,354,74
383.216,354,74
383.258,354,74
383.300,354,74
383.341,354,74
383.383,353,74
383.425,354,74
383.466,354,74
383.508,354,74
383.550,354,74
383.592,354,74
383.633,354,74
383.675,354,74
383.717,354,74
383.758,354,74
383.800,353,74
383.842,354,74
383.883,357,74
383.925,357,73
383.967,357,74
384.009,357,74
384.050,356,74
384.092,355,74
384.134,355,74
384.175,355,74
384.217,355,74
384.259,355,73
384.301,355,74
384.342,356,73
384.384,356,74
384.426,357,74
384.467,357,74
384.509,357,74
384.551,356,74
384.593,357,74
384.634,356,74
384.676,356,74
384.718,355,74
384.759,356,74
384.801,356,74
384.843,356,74
384.884,354,74
384.926,354,74
384.968,354,74
385.010,354,74
385.051,354,74
385.093,354,74
385.135,355,74
385.176,354,74
385.218,355,74
385.260,355,74
385.302,355,74
385.343,355,74
385.385,355,74
385.427,356,74
385.468,356,74
385.510,355,74
385.552,355,74
385.594,355,74
385.635,355,74
385.677,355,74
385.719,355,74
385.760,355,74
385.802,355,74
385.844,355,73
385.886,355,73
385.927,355,73
385.969,355,73
386.011,355,73
386.052,355,74
386.094,355,74
386.136,355,74
386.177,355,73
386.219,354,74
386.261,354,74
386.303,354,74
386.344,354,74
386.386,354,74
386.428,355,74
386.469,355,74
386.511,354,74
386.553,354,74
386.595,354,74
386.636,354,74
386.678,354,74
386.720,354,74
386.761,354,74
386.803,354,74
386.845,354,74
386.886,354,74
386.928,354,74
386.970,354,74
387.012,354,74
387.053,354,74
387.095,353,72
387.137,353,72
387.178,353,72
387.220,353,72
387.262,353,72
387.304,353,72
387.345,353,72
387.387,352,73
387.429,351,73
387.470,351,73
387.512,351,73
387.554,351,73
387.596,351,73
387.637,351,73
387.679,351,73
387.721,351,73
387.762,352,73
387.804,352,73
387.846,352,73
387.888,353,73
387.929,353,73
387.971,354,73
388.013,353,73
388.054,353,73
388.096,354,73
388.138,354,73
388.179,354,73
388.221,354,73
388.263,354,73
388.305,354,73
388.346,354,73
388.388,353,73
388.430,353,73
388.471,352,73
388.513,353,73
388.555,353,73
388.597,353,73
388.638,353,73
388.680,353,73
388.722,352,73
388.763,352,73
388.805,353,73
388.847,353,72
388.888,352,72
388.930,353,72
388.972,352,72
389.014,353,72
389.055,353,72
389.097,353,72
389.139,353,72
389.180,353,72
389.222,352,72
389.264,354,72
389.306,354,72
389.347,354,72
389.389,354,73
389.431,354,72
389.472,354,72
389.514,354,72
389.556,354,73
389.598,354,72
389.639,353,73
389.681,353,73
389.723,353,73
389.764,353,73
389.806,353,73
389.848,353,73
389.890,351,73
389.931,351,73
389.973,351,73
390.015,351,72
390.056,351,73
390.098,352,72
390.140,352,73
390.181,352,73
390.223,352,73
390.265,352,73
390.307,352,73
390.348,351,73
390.390,353,75
390.432,353,75
390.473,352,75
390.515,352,75
390.557,353,75
390.599,353,75
390.640,353,75
390.682,352,75
390.724,352,75
390.765,353,75
390.807,353,75
390.849,353,75
390.891,355,74
390.932,356,74
390.974,356,74
391.016,356,74
391.057,355,74
391.099,356,74
391.141,355,74
391.182,355,74
391.224,355,74
391.266,355,74
391.308,355,74
391.349,355,74
391.391,354,75
391.433,354,75
391.474,354,75
391.516,354,75
391.558,354,75
391.600,355,74
391.641,355,74
391.683,354,75
391.725,354,75
391.766,354,75
391.808,354,75
391.850,355,74
391.891,355,74
391.933,355,74
391.975,355,74
392.017,355,74
392.058,355,75
392.100,355,74
392.142,355,74
392.183,356,74
392.225,355,74
392.267,355,74
392.309,355,74
392.350,355,74
392.392,353,74
392.434,353,74
392.475,353,74
392.517,353,74
392.559,353,74
392.601,353,74
392.642,353,74
392.684,353,74
392.726,353,74
392.767,353,74
392.809,354,74
392.851,354,74
392.893,354,75
392.934,354,75
392.976,354,75
393.018,354,75
393.059,353,75
393.101,353,74
393.143,353,74
393.184,354,74
393.226,353,74
393.268,353,74
393.310,354,74
393.351,354,74
393.393,356,74
393.435,355,74
393.476,355,74
393.518,355,74
393.560,355,74
393.602,355,74
393.643,355,74
393.685,355,74
393.727,355,74
393.768,355,74
393.810,355,74
393.852,355,74
393.893,354,75
393.935,353,75
393.977,353,75
394.019,353,75
394.060,353,75
394.102,353,74
394.144,355,74
394.185,355,74
394.227,354,74
394.269,354,74
394.311,354,74
394.352,354,74
394.394,352,75
394.436,352,75
394.477,353,75
394.519,352,75
394.561,353,75
394.603,353,75
394.644,353,75
394.686,353,75
394.728,352,75
394.769,353,74
394.811,352,75
394.853,353,74
394.895,354,74
394.936,354,74
394.978,354,74
395.020,354,74
395.061,354,75
395.103,353,74
395.145,353,74
395.186,354,74
395.228,354,74
395.270,354,74
395.312,354,74
395.353,354,74
395.395,353,74
395.437,353,74
395.478,353,74
395.520,353,73
395.562,352,73
395.604,353,73
395.645,353,74
395.687,353,73
395.729,353,73
395.770,353,73
395.812,353,74
395.854,354,74
395.895,353,74
395.937,354,74
395.979,354,74
396.021,354,74
396.062,354,74
396.104,353,74
396.146,354,74
396.187,353,74
396.229,353,74
396.271,353,74
396.313,353,74
396.354,353,74
396.396,356,74
396.438,356,74
396.479,356,74
396.521,356,74
396.563,356,74
396.605,356,74
396.646,355,74
396.688,355,74
396.730,355,74
396.771,355,74
396.813,356,74
396.855,355,74
396.896,356,74
396.938,355,74
396.980,355,74
397.022,355,74
397.063,355,74
397.105,355,74
397.147,355,74
397.188,355,74
397.230,355,74
397.272,356,74
397.314,356,74
397.355,356,74
397.397,354,74
397.439,355,74
397.480,355,74
397.522,354,74
397.564,354,74
397.606,355,74
397.647,355,74
397.689,355,74
397.731,354,74
397.772,355,74
397.814,355,74
397.856,355,74
397.898,353,75
397.939,353,75
397.981,353,75
398.023,353,75
398.064,353,75
398.106,353,75
398.148,353,75
398.189,353,75
398.231,353,75
398.273,353,75
398.315,353,75
398.356,353,75
398.398,354,75
398.440,354,75
398.481,354,75
398.523,353,75
398.565,354,75
398.607,353,75
398.648,354,75
398.690,354,75
398.732,354,75
398.773,354,75
398.815,354,75
398.857,355,75
398.898,360,74
398.940,359,74
398.982,358,74
399.024,358,74
399.065,358,74
399.107,358,74
399.149,357,74
399.190,357,74
399.232,357,74
399.274,357,74
399.316,357,74
399.357,357,74
399.399,356,75
399.441,356,75
399.482,356,75
399.524,356,75
399.566,355,75
399.608,356,75
399.649,356,75
399.691,356,75
399.733,356,75
399.774,356,75
399.816,355,75
399.858,356,75
399.900,354,74
399.941,355,74
399.983,355,74
400.025,355,74
400.066,355,74
400.108,355,74
400.150,356,74
400.191,355,74
400.233,355,74
400.275,355,74
400.317,355,74
400.358,355,74
400.400,354,75
400.442,354,75
400.483,354,75
400.525,354,75
400.567,354,74
400.609,354,74
400.650,354,74
400.692,354,74
400.734,355,74
400.775,355,74
400.817,355,74
400.859,355,74
400.900,354,75
400.942,354,75
400.984,354,75
401.026,353,75
401.067,353,75
401.109,353,74
401.151,354,74
401.192,354,74
401.234,354,74
401.276,354,74
401.318,354,74
401.359,354,74
401.401,354,74
401.443,354,74
401.484,354,75
401.526,354,74
401.568,354,75
401.610,355,74
401.651,352,75
401.693,353,75
401.735,353,75
401.776,353,75
401.818,353,75
401.860,353,75
401.902,354,75
401.943,354,75
401.985,353,75
402.027,354,75
402.068,353,75
402.110,353,75
402.152,353,75
402.193,353,75
402.235,353,75
402.277,353,75
402.319,353,75
402.360,353,75
402.402,355,75
402.444,356,74
402.485,354,73
402.527,355,73
402.569,356,74
402.611,356,74
402.652,356,74
402.694,356,74
402.736,356,74
402.777,355,73
402.819,355,73
402.861,355,73
402.903,355,74
402.944,355,74
402.986,355,74
403.028,355,74
403.069,353,73
403.111,354,73
403.153,354,73
403.194,354,73
403.236,353,73
403.278,353,72
403.320,353,72
403.361,353,72
403.403,353,72
403.445,353,72
403.486,353,72
403.528,353,73
403.570,353,73
403.612,353,73
403.653,353,73
403.695,353,73
403.737,352,73
403.778,353,72
403.820,353,73
403.862,353,73
403.903,353,75
403.945,353,75
403.987,353,75
404.029,353,75
404.070,353,75
404.112,354,75
404.154,354,74
404.195,354,75
404.237,353,75
404.279,354,74
404.321,354,74
404.362,354,74
404.404,354,75
404.446,354,74
404.487,354,74
404.529,354,75
404.571,354,75
404.613,353,74
404.654,354,74
404.696,353,74
404.738,354,74
404.779,353,74
404.821,353,74
404.863,353,74
404.905,354,75
404.946,355,74
404.988,354,74
405.030,354,75
405.071,354,75
405.113,354,75
405.155,354,75
405.196,354,75
405.238,354,75
405.280,354,74
405.322,354,74
405.363,354,74
405.405,353,75
405.447,353,75
405.488,353,75
405.530,353,75
405.572,353,75
405.614,352,74
405.655,352,75
405.697,352,75
405.739,352,75
405.780,352,73
405.822,352,73
405.864,352,74
405.905,353,73
405.947,353,73
405.989,353,73
406.031,353,73
406.072,354,73
406.114,354,73
406.156,354,73
406.197,354,73
406.239,354,74
406.281,355,73
406.323,355,73
406.364,355,73
406.406,354,74
406.448,355,74
406.489,354,74
406.531,354,74
406.573,354,75
406.615,354,74
406.656,354,74
406.698,354,74
406.740,354,74
406.781,355,74
406.823,355,74
406.865,355,74
406.907,352,75
406.948,355,74
406.990,355,74
407.032,355,74
407.073,354,74
407.115,355,74
407.157,355,74
407.198,355,74
407.240,355,74
407.282,356,74
407.324,356,74
407.365,356,74
407.407,354,74
407.449,354,74
407.490,354,74
407.532,354,74
407.574,354,74
407.616,354,74
407.657,354,74
407.699,354,74
407.741,354,74
407.782,354,74
407.824,354,74
407.866,354,74
407.907,354,74
407.949,354,74
407.991,354,74
408.033,354,74
408.074,354,74
408.116,354,74
408.158,354,74
408.199,355,74
408.241,355,74
408.283,354,74
408.325,354,74
408.366,354,74
408.408,354,74
408.450,352,72
408.491,352,72
408.533,352,72
408.575,352,73
408.617,352,73
408.658,352,73
408.700,352,73
408.742,352,73
408.783,352,73
408.825,352,73
408.867,352,73
408.908,351,73
408.950,351,73
408.992,351,73
409.034,351,73
409.075,351,73
409.117,351,73
409.159,351,73
409.200,351,73
409.242,351,73
409.284,352,72
409.326,351,72
409.367,351,72
409.409,356,72
409.451,357,72
409.492,357,71
409.534,357,71
409.576,357,72
409.618,358,73
409.659,357,71
409.701,357,72
409.743,358,73
409.784,358,73
409.826,358,73
409.868,358,73
409.910,354,74
409.951,353,74
409.993,353,74
410.035,353,74
410.076,353,74
410.118,354,74
410.160,353,73
410.201,353,73
410.243,353,73
410.285,353,73
410.327,353,73
410.368,353,73
410.410,355,72
410.452,355,72
410.493,356,72
410.535,355,72
410.577,355,72
410.619,355,72
410.660,355,72
410.702,355,72
410.744,355,72
410.785,355,72
410.827,355,72
410.869,356,72
410.910,353,73
410.952,354,72
410.994,354,73
411.036,354,72
411.077,353,73
411.119,353,73
411.161,353,73
411.202,353,73
411.244,354,73
411.286,354,72
411.328,354,72
411.369,354,72
411.411,355,72
411.453,354,72
411.494,354,72
411.536,355,72
411.578,356,73
411.620,356,73
411.661,354,74
411.703,355,74
411.745,354,74
411.786,354,74
411.828,354,74
411.870,354,74
411.912,355,74
411.953,355,74
411.995,355,74
412.037,356,74
412.078,355,74
412.120,356,74
412.162,356,74
412.203,356,74
412.245,356,74
412.287,356,74
412.329,356,74
412.370,356,74
412.412,353,74
412.454,353,74
412.495,353,74
412.537,353,74
412.579,354,74
412.621,353,74
412.662,353,74
412.704,353,74
412.746,353,74
412.787,354,74
412.829,355,74
412.871,355,74
412.912,354,75
412.954,354,75
412.996,354,75
413.038,354,75
413.079,355,75
413.121,354,74
413.163,355,74
413.204,355,74
413.246,355,74
413.288,355,74
413.330,356,74
413.371,355,74
413.413,353,74
413.455,354,74
413.496,353,74
413.538,353,74
413.580,353,74
413.622,353,74
413.663,353,74
413.705,353,74
413.747,354,74
413.788,354,74
413.830,355,74
413.872,354,74
413.913,356,74
413.955,355,74
413.997,356,74
414.039,356,74
414.080,356,74
414.122,357,74
414.164,355,74
414.205,355,74
414.247,354,74
414.289,354,74
414.331,354,74
414.372,355,74
414.414,353,74
414.456,353,74
414.497,353,74
414.539,353,74
414.581,353,74
414.623,353,74
414.664,353,74
414.706,353,74
414.748,353,74
414.789,353,74
414.831,354,74
414.873,354,74
414.915,352,75
414.956,352,75
414.998,353,75
415.040,353,75
415.081,352,75
415.123,352,74
415.165,352,74
415.206,352,74
415.248,352,74
415.290,353,74
415.332,353,74
415.373,353,74
415.415,355,74
415.457,355,74
415.498,355,74
415.540,355,74
415.582,355,74
415.624,355,74
415.665,354,74
415.707,355,74
415.749,354,74
415.790,355,74
415.832,355,74
415.874,355,73
415.915,354,74
415.957,354,74
415.999,354,74
416.041,354,74
416.082,353,74
416.124,353,74
416.166,354,74
416.207,353,74
416.249,353,74
416.291,353,74
416.333,354,73
416.374,354,74
416.416,353,74
416.458,353,74
416.499,353,74
416.541,353,74
416.583,354,74
416.625,354,73
416.666,353,74
416.708,354,74
416.750,353,74
416.791,353,74
416.833,353,74
416.875,353,74
416.917,352,75
416.958,352,74
417.000,352,74
417.042,352,74
417.083,352,74
417.125,351,73
417.167,351,73
417.208,351,73
417.250,351,73
417.292,351,73
417.334,352,73
417.375,352,73
417.417,353,72
417.459,353,72
417.500,353,72
417.542,353,72
417.584,353,72
417.626,353,72
417.667,352,72
417.709,352,72
417.751,352,72
417.792,352,72
417.834,352,72
417.876,354,72
417.917,353,73
417.959,352,73
418.001,352,73
418.043,352,73
418.084,353,73
418.126,353,73
418.168,354,74
418.209,354,75
418.251,354,75
418.293,353,74
418.335,352,73
418.376,353,73
418.418,351,73
418.460,352,73
418.501,352,73
418.543,352,73
418.585,352,73
418.627,352,73
418.668,352,73
418.710,352,73
418.752,352,73
418.793,353,73
418.835,353,73
418.877,352,73
418.919,350,73
418.960,351,75
419.002,351,75
419.044,351,75
419.085,351,75
419.127,351,75
419.169,351,73
419.210,351,73
419.252,351,73
419.294,351,73
419.336,351,73
419.377,351,73
419.419,352,76
419.461,352,75
419.502,352,75
419.544,353,75
419.586,353,76
419.628,352,75
419.669,352,75
419.711,352,75
419.753,353,75
419.794,353,75
419.836,353,75
419.878,353,75
419.919,352,74
419.961,352,74
420.003,352,74
420.045,352,74
420.086,351,74
420.128,351,74
420.170,352,74
420.211,352,74
420.253,351,74
420.295,351,74
420.337,351,74
420.378,351,74
420.420,352,74
420.462,352,74
420.503,352,74
420.545,352,74
420.587,352,74
420.629,352,74
420.670,352,74
420.712,352,74
420.754,352,75
420.795,352,74
420.837,352,74
420.879,352,74
420.920,352,75
420.962,352,74
421.004,352,75
421.046,352,75
421.087,352,75
421.129,353,75
421.171,352,75
421.212,352,75
421.254,352,75
421.296,352,75
421.338,353,75
421.379,352,75
421.421,352,75
421.463,352,75
421.504,352,75
421.546,352,75
421.588,352,75
421.630,353,75
421.671,353,75
421.713,354,75
421.755,353,75
421.796,353,74
421.838,354,75
421.880,354,74
421.922,352,75
421.963,353,75
422.005,353,75
422.047,353,75
422.088,353,75
422.130,353,75
422.172,352,75
422.213,352,75
422.255,352,75
422.297,352,75
422.339,352,75
422.380,352,75
422.422,353,75
422.464,353,75
422.505,353,75
422.547,353,75
422.589,353,74
422.631,353,75
422.672,353,75
422.714,353,74
422.756,353,75
422.797,353,73
422.839,353,73
422.881,352,73
422.922,353,73
422.964,353,73
423.006,353,73
423.048,352,73
423.089,352,73
423.131,352,73
423.173,352,73
423.214,352,73
423.256,352,73
423.298,352,73
423.340,352,73
423.381,352,73
423.423,351,73
423.465,351,73
423.506,352,73
423.548,351,73
423.590,352,73
423.632,352,73
423.673,352,73
423.715,352,73
423.757,352,73
423.798,352,73
423.840,351,73
423.882,352,73
423.924,354,73
423.965,354,73
424.007,354,73
424.049,355,73
424.090,354,73
424.132,355,73
424.174,355,73
424.215,354,73
424.257,354,73
424.299,355,72
424.341,355,72
424.382,355,72
424.424,353,72
424.466,353,72
424.507,353,72
424.549,353,72
424.591,353,72
424.633,353,72
424.674,353,72
424.716,353,72
424.758,353,72
424.799,352,72
424.841,353,72
424.883,353,72
424.924,353,72
424.966,353,72
425.008,353,72
425.050,353,72
425.091,353,73
425.133,353,73
425.175,353,73
425.216,353,73
425.258,353,73
425.300,353,72
425.342,353,73
425.383,352,73
425.425,349,74
425.467,349,74
425.508,349,74
425.550,349,74
425.592,349,74
425.634,350,74
425.675,350,74
425.717,350,73
425.759,350,74
425.800,350,74
425.842,350,74
425.884,350,74
425.925,351,74
425.967,351,74
426.009,351,74
426.051,351,74
426.092,351,74
426.134,351,74
426.176,351,73
426.217,351,73
426.259,351,74
426.301,352,73
426.343,352,73
426.384,352,73
426.426,353,75
426.468,352,74
426.509,352,73
426.551,352,73
426.593,353,75
426.635,353,75
426.676,352,75
426.718,353,75
426.760,351,73
426.801,352,73
426.843,353,75
426.885,353,74
426.927,352,75
426.968,352,75
427.010,352,75
427.052,352,75
427.093,352,75
427.135,352,75
427.177,352,75
427.218,352,75
427.260,352,75
427.302,352,75
427.344,352,75
427.385,352,75
427.427,352,75
427.469,352,75
427.510,352,75
427.552,352,75
427.594,352,75
427.636,352,75
427.677,352,75
427.719,352,75
427.761,351,75
427.802,352,75
427.844,352,75
427.886,352,75
427.927,352,75
427.969,353,75
428.011,353,75
428.053,353,75
428.094,353,75
428.136,353,75
428.178,353,75
428.219,353,75
428.261,353,75
428.303,352,75
428.345,353,75
428.386,353,75
428.428,352,75
428.470,352,75
428.511,352,75
428.553,352,75
428.595,352,75
428.637,352,75
428.678,351,75
428.720,351,75
428.762,352,75
428.803,352,75
428.845,352,75
428.887,352,75
428.929,351,74
428.970,352,74
429.012,352,74
429.054,352,74
429.095,352,74
429.137,352,74
429.179,352,74
429.220,353,74
429.262,353,74
429.304,354,73
429.346,354,74
429.387,354,74
429.429,353,75
429.471,353,74
429.512,353,74
429.554,353,74
429.596,353,75
429.638,353,75
429.679,352,75
429.721,352,75
429.763,352,75
429.804,352,75
429.846,352,74
429.888,352,75
429.929,351,74
429.971,351,74
430.013,351,74
430.055,351,74
430.096,351,74
430.138,351,74
430.180,351,74
430.221,351,74
430.263,351,74
430.305,352,73
430.347,353,75
430.388,354,75
430.430,353,75
430.472,353,74
430.513,353,74
430.555,353,75
430.597,353,75
430.639,353,75
430.680,353,75
430.722,352,74
430.764,352,74
430.805,352,74
430.847,351,73
430.889,352,73
430.931,352,72
430.972,353,72
431.014,353,72
431.056,353,72
431.097,353,72
431.139,353,72
431.181,353,72
431.222,354,74
431.264,354,74
431.306,354,74
431.348,354,74
431.389,355,74
431.431,355,74
431.473,355,74
431.514,355,74
431.556,355,74
431.598,355,74
431.640,355,74
431.681,354,74
431.723,354,74
431.765,354,74
431.806,354,74
431.848,353,74
431.890,353,74
431.931,353,75
431.973,352,75
432.015,353,75
432.057,352,74
432.098,352,74
432.140,352,74
432.182,352,75
432.223,352,75
432.265,352,75
432.307,352,75
432.349,352,75
432.390,352,75
432.432,350,75
432.474,350,75
432.515,351,75
432.557,351,75
432.599,351,75
432.641,351,75
432.682,351,75
432.724,351,75
432.766,351,75
432.807,351,75
432.849,351,75
432.891,351,75
432.932,352,74
432.974,352,74
433.016,352,74
433.058,352,74
433.099,352,75
433.141,352,75
433.183,352,75
433.224,352,75
433.266,352,75
433.308,352,75
433.350,352,75
433.391,352,75
433.433,353,75
433.475,353,75
433.516,353,75
433.558,353,75
433.600,353,75
433.642,353,75
433.683,352,75
433.725,352,74
433.767,352,74
433.808,352,74
433.850,353,75
433.892,353,75
433.934,352,75
433.975,352,75
434.017,351,75
434.059,351,75
434.100,351,75
434.142,351,74
434.184,352,74
434.225,353,74
434.267,353,74
434.309,353,74
434.351,352,74
434.392,352,74
434.434,352,74
434.476,352,74
434.517,353,74
434.559,353,74
434.601,353,74
434.643,353,74
434.684,353,74
434.726,353,75
434.768,353,74
434.809,353,75
434.851,353,74
434.893,353,75
434.934,354,75
434.976,354,75
435.018,354,75
435.060,354,75
435.101,354,75
435.143,353,75
435.185,353,75
435.226,354,74
435.268,354,74
435.310,353,74
435.352,353,75
435.393,355,74
435.435,353,75
435.477,353,75
435.518,353,75
435.560,352,74
435.602,352,75
435.644,352,75
435.685,352,75
435.727,352,75
435.769,352,75
435.810,353,75
435.852,352,75
435.894,352,75
435.936,354,74
435.977,354,74
436.019,353,74
436.061,354,74
436.102,354,74
436.144,353,74
436.186,353,75
436.227,353,74
436.269,353,74
436.311,353,75
436.353,353,75
436.394,354,74
436.436,352,75
436.478,352,75
436.519,352,75
436.561,354,74
436.603,353,74
436.645,353,74
436.686,352,75
436.728,352,75
436.770,352,75
436.811,352,75
436.853,352,75
436.895,352,75
436.936,352,75
436.978,352,75
437.020,351,75
437.062,352,75
437.103,352,75
437.145,352,75
437.187,352,75
437.228,351,75
437.270,351,75
437.312,352,75
437.354,352,75
437.395,351,73
437.437,351,73
437.479,352,73
437.520,352,73
